140363658106355558e-8 0.0295306 -0.067354 -0.0245827 0.0113538 -0.0171272 0.00553444 0.999774
140363658111355545e-8 0.0203892 -0.021816 -0.0181029 0.00559875 -0.016851 0.00408099 0.999834
140363658116355558e-8 0.0215523 0.00149542 -0.0191394 -0.00329916 -0.0174627 -4.8278e-05 0.999842
140363658121355545e-8 0.0225456 0.0284288 -0.0112058 -0.0113756 -0.0180742 -0.00122193 0.999771
140363658126355558e-8 0.0185144 0.0290503 0.0110275 -0.0227268 -0.0163067 -0.00775828 0.999579
140363658131355545e-8 0.00543587 0.0446631 0.00210393 -0.030433 -0.0153069 -0.0056628 0.999404
140363658136355558e-8 0.00194179 0.0531187 0.00690051 -0.0359224 -0.0152646 -0.00644345 0.999217
140363658141355545e-8 0.000606267 0.0512605 0.00542681 -0.0372724 -0.0175651 -0.0036271 0.999144
140363658146355558e-8 -0.00196238 0.0431268 0.00551695 -0.034638 -0.0183991 -0.00164483 0.999229
140363658151355545e-8 -0.00391813 0.0273668 0.0042549 -0.0290222 -0.0195087 0.00136128 0.999387
140363658156355558e-8 -0.00353277 0.0071009 0.00468197 -0.0227229 -0.0202156 0.000634443 0.999537
140363658161355545e-8 -0.0059279 -0.0134911 0.0130429 -0.0154403 -0.0192274 -1.97604e-05 0.999696
140363658166355558e-8 -0.0152908 -0.0298397 0.0211019 -0.00831063 -0.0176601 -0.00165568 0.999808
140363658171355545e-8 -0.00745654 -0.0543126 0.0234679 -0.00375409 -0.0176306 0.000618687 0.999837
140363658176355558e-8 -0.0195537 -0.0777507 0.0167264 -0.00138485 -0.0155497 0.000660532 0.999878
140363658181355545e-8 -0.0287254 -0.103546 0.00397334 0.000912464 -0.0114205 -0.000299726 0.999934
140363658186355558e-8 -0.0381032 -0.136803 -0.00762674 0.00221733 -0.0079975 -0.0050432 0.999953
140363658191355545e-8 -0.0377993 -0.162215 -0.00469016 0.00794627 -0.00704989 -0.00461061 0.999933
140363658196355558e-8 -0.0380446 -0.197851 -0.00993541 0.014097 -0.00854809 -0.00708107 0.999839
140363658201355545e-8 -0.0309568 -0.223296 -0.0164483 0.0228119 -0.0115106 -0.00738775 0.999646
140363658206355558e-8 -0.0392684 -0.246595 -0.0190763 0.032067 -0.0116926 -0.0074923 0.999389
140363658211355545e-8 -0.0522144 -0.255829 -0.00855886 0.0428993 -0.00968393 -0.00510123 0.999019
140363658216355558e-8 -0.0494214 -0.272466 -0.0122769 0.0497415 -0.00766927 -0.006889 0.998709
140363658221355545e-8 -0.0469123 -0.28035 -0.0149882 0.0553537 -0.00597284 -0.00555241 0.998433
140363658226355558e-8 -0.045906 -0.279307 -0.0187244 0.0588663 -0.00485082 -0.00643508 0.998233
140363658231355545e-8 -0.0423695 -0.270513 -0.0207896 0.0597967 -0.00458903 -0.00313515 0.998195
140363658236355558e-8 -0.0388738 -0.252692 -0.00888464 0.0574283 -0.00410675 -0.00413255 0.998333
140363658241355545e-8 -0.0468084 -0.244893 0.0024645 0.0489815 -0.000962747 -0.00947212 0.998754
140363658246355558e-8 -0.0440888 -0.219304 0.0153589 0.0415267 -0.00142454 -0.00970268 0.999089
140363658251355545e-8 -0.0382258 -0.194517 0.0163269 0.0338888 -0.00328303 -0.00728465 0.999394
140363658256355558e-8 -0.0468464 -0.162738 0.0270395 0.0293111 -0.00437973 -0.00711255 0.999535
140363658261355545e-8 -0.039305 -0.130322 0.0263503 0.0259894 -0.00793933 -0.00514847 0.999617
140363658266355558e-8 -0.043565 -0.0971681 0.0349616 0.0233401 -0.00981817 -0.00609096 0.999661
140363658271355545e-8 -0.0524979 -0.0674917 0.0436537 0.0204292 -0.00943605 -0.00971318 0.9997
140363658276355558e-8 -0.0519115 -0.0571078 0.0635123 0.0151237 -0.0131543 -0.00833778 0.999764
140363658281355545e-8 -0.0513154 -0.0175064 0.0723517 0.0111998 -0.017172 -0.0110993 0.999728
140363658286355558e-8 -0.0526644 0.0158214 0.0793821 0.00546508 -0.0217337 -0.0140297 0.99965
140363658291355545e-8 -0.0604678 0.0568958 0.112415 -0.000636896 -0.0249907 -0.0141132 0.999588
140363658296355558e-8 -0.0628878 0.0797175 0.110182 -0.00997951 -0.0264368 -0.0168379 0.999459
140363658301355545e-8 -0.0899714 0.0926533 0.131848 -0.0187434 -0.0255365 -0.0172759 0.999349
140363658306355558e-8 -0.0967712 0.0974597 0.121225 -0.0253597 -0.0241012 -0.0183803 0.999219
140363658311355545e-8 -0.0984581 0.102869 0.120297 -0.0278885 -0.0254163 -0.0165732 0.99915
140363658316355558e-8 -0.101388 0.0991772 0.118791 -0.0280446 -0.0272627 -0.0146107 0.999128
140363658321355545e-8 -0.101396 0.0911984 0.120957 -0.0261701 -0.0279799 -0.0121093 0.999192
140363658326355558e-8 -0.103094 0.0720885 0.114728 -0.0245807 -0.0264867 -0.0112184 0.999284
140363658331355545e-8 -0.102217 0.051467 0.112923 -0.0221951 -0.025549 -0.0108259 0.999369
140363658336355558e-8 -0.106582 0.0216124 0.0854487 -0.0211981 -0.0236423 -0.0111332 0.999434
140363658341355545e-8 -0.13067 -0.0507475 0.107608 -0.0237509 -0.0168171 -0.0184432 0.999406
140363658346355558e-8 -0.116609 -0.0821435 0.104254 -0.0204423 -0.0177095 -0.0105395 0.999579
140363658351355545e-8 -0.123021 -0.109571 0.0959279 -0.0160942 -0.0138711 -0.0135204 0.999683
140363658356355558e-8 -0.12234 -0.148406 0.0821555 -0.0124703 -0.0142975 -0.0100818 0.999769
140363658361355545e-8 -0.122851 -0.183584 0.0704545 -0.00712436 -0.0160766 -0.00918852 0.999803
140363658366355558e-8 -0.11176 -0.224648 0.105093 0.00194941 -0.0142074 -0.0113826 0.999832
140363658371355545e-8 -0.115567 -0.251665 0.0961534 0.0134226 -0.011623 -0.0149995 0.99973
140363658376355558e-8 -0.131597 -0.286897 0.10016 0.0243266 -0.0075062 -0.0197299 0.999481
140363658381355545e-8 -0.132095 -0.318484 0.0754014 0.0334825 -0.00686989 -0.020348 0.999209
140363658386355558e-8 -0.121743 -0.303696 0.0978917 0.0480449 -0.0104939 -0.0121366 0.998716
140363658391355545e-8 -0.112376 -0.323873 0.0930484 0.0539968 -0.0124719 -0.00764867 0.998434
140363658396355558e-8 -0.10826 -0.342322 0.0901567 0.0574958 -0.0108713 -0.00411966 0.998278
140363658401355545e-8 -0.107969 -0.352638 0.0875265 0.0592735 -0.00719522 -0.00374519 0.998209
140363658406355558e-8 -0.10777 -0.357472 0.084152 0.0588691 -0.00223401 -0.0064878 0.998242
140363658411355545e-8 -0.104289 -0.355462 0.0887151 0.0586103 0.000359894 -0.00630184 0.998261
140363658416355558e-8 -0.101942 -0.347514 0.0871257 0.0587438 0.00143899 -0.00366433 0.998265
140363658421355545e-8 -0.0970915 -0.334861 0.0906423 0.0580677 0.000591457 0.00103467 0.998312
140363658426355558e-8 -0.0950591 -0.312718 0.0964385 0.0566246 -0.000181568 0.00318448 0.99839
140363658431355545e-8 -0.0954946 -0.312942 0.119269 0.0517961 0.0005475 0.00108777 0.998657
140363658436355558e-8 -0.0790778 -0.281088 0.0921902 0.0488032 -0.00275696 0.00245242 0.998802
140363658441355545e-8 -0.0624907 -0.266167 0.0276963 0.040552 -0.00668189 -0.00154424 0.999154
140363658446355558e-8 -0.0632347 -0.236034 0.0377063 0.0366553 -0.0101978 0.000298757 0.999276
140363658451355545e-8 -0.0756772 -0.20547 0.0318551 0.0310118 -0.0119059 0.00379364 0.999441
140363658456355558e-8 -0.110181 -0.161746 0.0809351 0.0268667 -0.0101168 0.00489206 0.999576
140363658461355545e-8 -0.106145 -0.122823 0.0984284 0.0185332 -0.0136814 0.00417244 0.999726
140363658466355558e-8 -0.102949 -0.127345 0.0399317 -0.000763456 -0.0156918 -0.0106781 0.99982
140363658471355545e-8 -0.0887841 -0.0750971 0.0396527 -0.00969327 -0.0221242 -0.00700928 0.999684
140363658476355558e-8 -0.104881 -0.0756124 0.110284 -0.022028 -0.0239549 -0.00844159 0.999435
140363658481355545e-8 -0.139002 -0.0432478 0.079321 -0.031237 -0.0236577 -0.00711832 0.999207
140363658486355558e-8 -0.153047 -0.0280694 0.105037 -0.038946 -0.0229056 -0.010962 0.998919
140363658491355545e-8 -0.150467 -0.0091355 0.11186 -0.0434301 -0.0234698 -0.0105001 0.998726
140363658496355558e-8 -0.153509 0.00664956 0.119852 -0.0452469 -0.023853 -0.0145464 0.998585
140363658501355545e-8 -0.149397 0.00571814 0.115006 -0.0456408 -0.0260431 -0.0167561 0.998478
140363658506355558e-8 -0.153359 0.0113575 0.124655 -0.0428091 -0.0273524 -0.0166369 0.99857
140363658511355545e-8 -0.152836 -0.00208837 0.116591 -0.0411466 -0.0274084 -0.0176857 0.998621
140363658516355558e-8 -0.155949 -0.0160013 0.110524 -0.0380032 -0.0296011 -0.018967 0.998659
140363658521355545e-8 -0.164164 -0.0240317 0.10577 -0.0329559 -0.0315936 -0.0169906 0.998813
140363658526355558e-8 -0.163024 -0.0506882 0.100944 -0.0298747 -0.0352486 -0.0131462 0.998845
140363658531355545e-8 -0.16663 -0.0754336 0.0920774 -0.0271257 -0.0375116 -0.0103002 0.998875
140363658536355558e-8 -0.172144 -0.0985882 0.0875025 -0.0228806 -0.0378826 -0.00643033 0.999
140363658541355545e-8 -0.173172 -0.126527 0.0800101 -0.0189354 -0.0382114 -0.00310209 0.999085
140363658546355558e-8 -0.168286 -0.154978 0.074581 -0.0151258 -0.0355265 -0.00063211 0.999254
140363658551355545e-8 -0.16036 -0.179227 0.0800278 -0.00954789 -0.0343563 0.000821153 0.999364
140363658556355558e-8 -0.161844 -0.202697 0.0774046 -0.00348329 -0.0274417 0.0012183 0.999617
140363658561355545e-8 -0.157219 -0.227852 0.0764534 0.00195138 -0.021277 0.00205084 0.99977
140363658566355558e-8 -0.160997 -0.245149 0.0734147 0.00841917 -0.0135817 -0.000544267 0.999872
140363658571355545e-8 -0.159021 -0.260059 0.0752025 0.0158771 -0.00743954 -0.00287549 0.999842
140363658576355558e-8 -0.162459 -0.270075 0.0742219 0.0237677 -0.00232525 -0.00717325 0.999689
140363658581355545e-8 -0.16365 -0.277504 0.0749978 0.0318041 0.00257664 -0.0110988 0.999429
140363658586355558e-8 -0.16542 -0.282084 0.0746831 0.0412657 0.00637298 -0.01424 0.999026
140363658591355545e-8 -0.165168 -0.286355 0.0753634 0.0504056 0.00912794 -0.0169303 0.998544
140363658596355558e-8 -0.167794 -0.288413 0.0728354 0.0612724 0.00945809 -0.0197085 0.997882
140363658601355545e-8 -0.168759 -0.290033 0.0676144 0.073576 0.00571655 -0.0210464 0.997051
140363658606355558e-8 -0.171003 -0.291688 0.0608669 0.0862578 5.02683e-05 -0.0214181 0.996043
140363658611355545e-8 -0.172281 -0.29137 0.0551371 0.0976757 -0.00624089 -0.0230481 0.994932
140363658616355558e-8 -0.173432 -0.290295 0.0518993 0.107261 -0.0105785 -0.0253744 0.993851
140363658621355545e-8 -0.172436 -0.290012 0.0510487 0.116053 -0.0131083 -0.0275444 0.992774
140363658626355558e-8 -0.171418 -0.291535 0.0495991 0.125433 -0.0136871 -0.0288786 0.991587
140363658631355545e-8 -0.172009 -0.29218 0.0494478 0.135452 -0.0143832 -0.0319 0.990166
140363658636355558e-8 -0.17372 -0.293947 0.0477515 0.146209 -0.014582 -0.0340074 0.988562
140363658641355545e-8 -0.174912 -0.295895 0.0463335 0.156394 -0.0152635 -0.0368177 0.98689
140363658646355558e-8 -0.175419 -0.299774 0.0456498 0.166213 -0.0150948 -0.0367353 0.98529
140363658651355545e-8 -0.176456 -0.303634 0.0457527 0.174842 -0.0148802 -0.0358741 0.98383
140363658656355558e-8 -0.179637 -0.30666 0.0468294 0.181098 -0.0123366 -0.0352427 0.982756
140363658661355545e-8 -0.182898 -0.308242 0.0490205 0.184046 -0.0107241 -0.0348563 0.982241
140363658666355558e-8 -0.186649 -0.306604 0.0507199 0.184719 -0.0112792 -0.0355341 0.982084
140363658671355545e-8 -0.192218 -0.305224 0.0546392 0.181733 -0.009671 -0.0357166 0.982651
140363658676355558e-8 -0.19718 -0.302434 0.0590218 0.177733 -0.00708927 -0.0369733 0.983358
140363658681355545e-8 -0.201597 -0.299649 0.0612762 0.173726 -0.00492066 -0.0368464 0.984092
140363658686355558e-8 -0.203441 -0.298753 0.062716 0.169609 -0.00419254 -0.0357244 0.984855
140363658691355545e-8 -0.204651 -0.297629 0.0631638 0.167134 -0.00226998 -0.0338101 0.985352
140363658696355558e-8 -0.20471 -0.297184 0.0634654 0.164267 -5.25628e-05 -0.0326402 0.985876
140363658701355545e-8 -0.204356 -0.296282 0.0631179 0.163741 0.00282247 -0.0301805 0.986038
140363658706355558e-8 -0.203999 -0.295466 0.0609288 0.164143 0.00414081 -0.0290573 0.986
140363658711355545e-8 -0.204126 -0.295014 0.0578447 0.16641 0.00579687 -0.0267901 0.985676
140363658716355558e-8 -0.205703 -0.294484 0.0547918 0.168624 0.00612605 -0.0255298 0.985331
140363658721355545e-8 -0.209364 -0.293632 0.0526966 0.169662 0.00702617 -0.024984 0.98516
140363658726355558e-8 -0.215859 -0.291872 0.0482991 0.170267 0.00676633 -0.0258723 0.985035
140363658731355545e-8 -0.222823 -0.289925 0.0449897 0.170775 0.00571212 -0.0267655 0.98493
140363658736355558e-8 -0.232998 -0.287415 0.0408788 0.171519 0.00485946 -0.0272289 0.984793
140363658741355545e-8 -0.244964 -0.284377 0.0371454 0.1723 0.00415791 -0.0283884 0.984627
140363658746355558e-8 -0.25776 -0.281334 0.0323289 0.173395 0.00230729 -0.0302296 0.984386
140363658751355545e-8 -0.272765 -0.277987 0.0290616 0.174487 0.0017704 -0.0316648 0.984149
140363658756355558e-8 -0.289751 -0.273773 0.0270453 0.175368 0.000979181 -0.0337627 0.983923
140363658761355545e-8 -0.308316 -0.270603 0.0241842 0.174114 -0.000774235 -0.0359714 0.984068
140363658766355558e-8 -0.327632 -0.265844 0.0202472 0.171256 -0.0035658 -0.0383864 0.984472
140363658771355545e-8 -0.347285 -0.259656 0.0180176 0.168079 -0.00667967 -0.0400686 0.984936
140363658776355558e-8 -0.367079 -0.253269 0.0171069 0.164532 -0.00994371 -0.0432927 0.985371
140363658781355545e-8 -0.375379 -0.253863 0.0133551 0.159385 -0.0191751 -0.0430204 0.986092
140363658786355558e-8 -0.400638 -0.246528 0.00635501 0.159307 -0.0200747 -0.0464498 0.985931
140363658791355545e-8 -0.418673 -0.243794 0.000236085 0.160305 -0.023748 -0.047874 0.98562
140363658796355558e-8 -0.438688 -0.240585 -0.00810093 0.164577 -0.0270854 -0.0488794 0.98478
140363658801355545e-8 -0.458345 -0.240894 -0.0193162 0.169485 -0.0307116 -0.0484574 0.983862
140363658806355558e-8 -0.47396 -0.23761 -0.0279955 0.174419 -0.0343821 -0.0507587 0.982761
140363658811355545e-8 -0.485725 -0.238233 -0.0336614 0.177626 -0.0356925 -0.050945 0.98213
140363658816355558e-8 -0.496696 -0.235581 -0.0384069 0.180989 -0.0364031 -0.0514671 0.981463
140363658821355545e-8 -0.504977 -0.236338 -0.0409273 0.18128 -0.0360671 -0.0510852 0.981441
140363658826355558e-8 -0.510893 -0.239561 -0.0421248 0.179242 -0.0358514 -0.0505655 0.98185
140363658831355545e-8 -0.515936 -0.237412 -0.0416208 0.178293 -0.0347675 -0.0519849 0.981988
140363658836355558e-8 -0.51928 -0.23849 -0.0391856 0.176468 -0.0325363 -0.0521814 0.982384
140363658841355545e-8 -0.5199 -0.237463 -0.03772 0.174989 -0.0323688 -0.0537202 0.982571
140363658846355558e-8 -0.518716 -0.238573 -0.0368799 0.173982 -0.0324522 -0.0543126 0.982714
140363658851355545e-8 -0.515365 -0.239236 -0.0382049 0.175016 -0.0339689 -0.0534369 0.982527
140363658856355558e-8 -0.508834 -0.238355 -0.0369051 0.17568 -0.0354119 -0.0531794 0.982372
140363658861355545e-8 -0.500221 -0.239456 -0.0342011 0.175102 -0.0357256 -0.0527404 0.982487
140363658866355558e-8 -0.491894 -0.240694 -0.0291908 0.17466 -0.0341662 -0.0525025 0.982634
140363658871355545e-8 -0.48071 -0.244349 -0.0229423 0.173857 -0.0318974 -0.0526036 0.982848
140363658876355558e-8 -0.467945 -0.247769 -0.0196782 0.175194 -0.0298341 -0.0519853 0.982708
140363658881355545e-8 -0.451283 -0.252696 -0.014253 0.17639 -0.0280714 -0.0507363 0.982611
140363658886355558e-8 -0.436261 -0.255928 -0.0110111 0.177122 -0.0254265 -0.0506701 0.982555
140363658891355545e-8 -0.417566 -0.258431 -0.00491369 0.177332 -0.0226956 -0.0504836 0.982593
140363658896355558e-8 -0.395814 -0.263233 0.00194042 0.17586 -0.021076 -0.049461 0.982946
140363658901355545e-8 -0.374369 -0.265465 0.00837585 0.174213 -0.0182412 -0.0487907 0.983329
140363658906355558e-8 -0.353613 -0.268929 0.0159995 0.17168 -0.0145527 -0.0469657 0.983925
140363658911355545e-8 -0.329164 -0.272698 0.0246061 0.168808 -0.0121455 -0.0448561 0.984553
140363658916355558e-8 -0.306042 -0.274946 0.0321222 0.16596 -0.00992446 -0.0437986 0.985109
140363658921355545e-8 -0.281536 -0.276632 0.0386872 0.164815 -0.00776852 -0.0427003 0.985369
140363658926355558e-8 -0.257541 -0.278603 0.0449588 0.165194 -0.00565188 -0.0415025 0.985371
140363658931355545e-8 -0.232721 -0.282202 0.0496045 0.166378 -0.00271685 -0.0395546 0.985265
140363658936355558e-8 -0.207131 -0.286133 0.0545312 0.168999 0.000681118 -0.0377314 0.984893
140363658941355545e-8 -0.180968 -0.291137 0.0564546 0.170084 0.00249835 -0.0352706 0.984795
140363658946355558e-8 -0.154901 -0.29547 0.0594336 0.170293 0.00354045 -0.0323143 0.984857
140363658951355545e-8 -0.131233 -0.298038 0.0622054 0.169593 0.00504982 -0.0318459 0.984987
140363658956355558e-8 -0.107278 -0.301306 0.0639031 0.168338 0.00760686 -0.0305873 0.985225
140363658961355545e-8 -0.0818612 -0.303461 0.0657674 0.167517 0.00788389 -0.0293176 0.985402
140363658966355558e-8 -0.0563973 -0.306653 0.0673513 0.166283 0.00868041 -0.0289641 0.985614
140363658971355545e-8 -0.0328973 -0.311525 0.0704811 0.164773 0.00997201 -0.0274704 0.985898
140363658976355558e-8 -0.0100458 -0.314131 0.0708931 0.165885 0.013609 -0.02775 0.985661
140363658981355545e-8 0.00948498 -0.316939 0.0702478 0.168361 0.0193304 -0.0281644 0.985133
140363658986355558e-8 0.0326677 -0.322636 0.0683101 0.170326 0.0218866 -0.0261057 0.984799
140363658991355545e-8 0.0527463 -0.326232 0.065195 0.173635 0.0265055 -0.0247583 0.984142
140363658996355558e-8 0.0689498 -0.329924 0.0619692 0.175245 0.0311878 -0.0259518 0.983689
140363659001355545e-8 0.0846441 -0.332846 0.0605798 0.174805 0.0359635 -0.0257282 0.98361
140363659006355558e-8 0.0976221 -0.334448 0.0620001 0.171497 0.0400372 -0.0244509 0.984067
140363659011355545e-8 0.109917 -0.335719 0.0636362 0.167397 0.0414222 -0.0248123 0.984706
140363659016355558e-8 0.119603 -0.335925 0.0668549 0.1633 0.0429153 -0.0243731 0.985341
140363659021355545e-8 0.123423 -0.334625 0.0687551 0.16157 0.0448494 -0.0238091 0.985554
140363659026355558e-8 0.124223 -0.334154 0.0713008 0.161144 0.0449928 -0.0227648 0.985642
140363659031355545e-8 0.122827 -0.334054 0.0724985 0.161591 0.0442684 -0.0207641 0.985646
140363659036355558e-8 0.11629 -0.333864 0.0731317 0.163108 0.0423248 -0.0208718 0.985479
140363659041355545e-8 0.10646 -0.332899 0.075798 0.163989 0.0402905 -0.0199874 0.985436
140363659046355558e-8 0.094021 -0.3328 0.0799589 0.163968 0.0358198 -0.0200607 0.985611
140363659051355545e-8 0.0787425 -0.331032 0.0831117 0.163341 0.0327894 -0.01982 0.985825
140363659056355558e-8 0.0607398 -0.329235 0.0850025 0.16188 0.0297121 -0.019209 0.986176
140363659061355545e-8 0.0431817 -0.328422 0.0880421 0.159863 0.0258527 -0.0192289 0.986613
140363659066355558e-8 0.0247479 -0.325527 0.0910382 0.159837 0.0221679 -0.0179831 0.986731
140363659071355545e-8 0.00225091 -0.324523 0.0906642 0.160244 0.0195205 -0.0187667 0.986706
140363659076355558e-8 -0.0190292 -0.324612 0.0900414 0.161146 0.0153244 -0.020081 0.986607
140363659081355545e-8 -0.0439517 -0.323854 0.0867839 0.163781 0.0147613 -0.0227269 0.986124
140363659086355558e-8 -0.0661457 -0.324196 0.0835314 0.166436 0.012037 -0.0242083 0.985682
140363659091355545e-8 -0.0947142 -0.323125 0.0808829 0.169195 0.0134069 -0.0261054 0.985146
140363659096355558e-8 -0.119741 -0.321857 0.0773972 0.170205 0.0114504 -0.026817 0.984977
140363659101355545e-8 -0.142874 -0.320589 0.0752241 0.17017 0.0109453 -0.0270093 0.984984
140363659106355558e-8 -0.16803 -0.317218 0.0731012 0.169849 0.0124548 -0.0283273 0.984984
140363659111355545e-8 -0.190677 -0.314957 0.0725322 0.168742 0.0130559 -0.0294424 0.985134
140363659116355558e-8 -0.214435 -0.312568 0.0710394 0.168526 0.013386 -0.0311517 0.985114
140363659121355545e-8 -0.23602 -0.310609 0.0677573 0.168967 0.0127554 -0.0321359 0.985015
140363659126355558e-8 -0.256763 -0.308957 0.0643298 0.170479 0.0122359 -0.0328219 0.984738
140363659131355545e-8 -0.275145 -0.30749 0.0592567 0.171951 0.0103851 -0.0338343 0.98447
140363659136355558e-8 -0.291579 -0.308402 0.0526437 0.172191 0.00770365 -0.0342382 0.984438
140363659141355545e-8 -0.306228 -0.307501 0.0478965 0.17305 0.00608276 -0.0354917 0.984255
140363659146355558e-8 -0.317397 -0.305917 0.0426584 0.173645 0.00406113 -0.0376387 0.98408
140363659151355545e-8 -0.32871 -0.306131 0.0362248 0.172533 0.00188505 -0.0375739 0.984285
140363659156355558e-8 -0.339436 -0.304295 0.0288908 0.169294 -0.00382741 -0.0383458 0.984812
140363659161355545e-8 -0.349598 -0.300763 0.0205969 0.163664 -0.0121267 -0.0398522 0.985636
140363659166355558e-8 -0.35641 -0.299506 0.0154019 0.15415 -0.0192675 -0.0401136 0.987045
140363659171355545e-8 -0.360995 -0.296847 0.0117453 0.144792 -0.0247946 -0.0395433 0.988361
140363659176355558e-8 -0.364849 -0.295118 0.00943112 0.134183 -0.0306119 -0.0387546 0.989725
140363659181355545e-8 -0.36753 -0.291072 0.00702358 0.124028 -0.03712 -0.038587 0.990833
140363659186355558e-8 -0.369514 -0.287729 0.00461979 0.115106 -0.0431333 -0.0387131 0.991661
140363659191355545e-8 -0.373392 -0.284233 0.000496827 0.109115 -0.0480568 -0.0401981 0.992053
140363659196355558e-8 -0.377448 -0.278618 -0.00513734 0.10905 -0.0522937 -0.0435611 0.991704
140363659201355545e-8 -0.384329 -0.272255 -0.0155457 0.112698 -0.0557357 -0.0468368 0.990959
140363659206355558e-8 -0.390777 -0.26392 -0.0271647 0.116204 -0.0610229 -0.0515521 0.990008
140363659211355545e-8 -0.397862 -0.25592 -0.0421389 0.119885 -0.0658844 -0.0549262 0.989075
140363659216355558e-8 -0.404206 -0.248229 -0.0567032 0.123353 -0.0703412 -0.0585552 0.988133
140363659221355545e-8 -0.409237 -0.238741 -0.0722141 0.128108 -0.0741417 -0.0618538 0.987049
140363659226355558e-8 -0.412444 -0.231478 -0.0840455 0.132592 -0.0754563 -0.0624958 0.986316
140363659231355545e-8 -0.415058 -0.223139 -0.0973928 0.136724 -0.075243 -0.0632125 0.985723
140363659236355558e-8 -0.415406 -0.212574 -0.107939 0.140457 -0.0734099 -0.0655157 0.985186
140363659241355545e-8 -0.41565 -0.203889 -0.117113 0.142725 -0.0684809 -0.0661092 0.985175
140363659246355558e-8 -0.410235 -0.196495 -0.123578 0.142694 -0.0639111 -0.065143 0.985551
140363659251355545e-8 -0.403841 -0.190884 -0.128162 0.139666 -0.0568842 -0.0626954 0.986573
140363659256355558e-8 -0.394145 -0.186978 -0.131869 0.134959 -0.0500212 -0.0584563 0.98786
140363659261355545e-8 -0.383851 -0.184605 -0.136247 0.129287 -0.0413399 -0.053822 0.989282
140363659266355558e-8 -0.368585 -0.183501 -0.141816 0.125154 -0.0341008 -0.0480331 0.990387
140363659271355545e-8 -0.355609 -0.18108 -0.14369 0.122745 -0.0241827 -0.0431449 0.991205
140363659276355558e-8 -0.337508 -0.17929 -0.14524 0.121783 -0.0131842 -0.0379993 0.991741
140363659281355545e-8 -0.320919 -0.178076 -0.147639 0.121633 0.000493989 -0.0342397 0.991984
140363659286355558e-8 -0.299611 -0.178786 -0.144613 0.123024 0.0154514 -0.0306827 0.991809
140363659291355545e-8 -0.276278 -0.181985 -0.138947 0.125424 0.0295569 -0.0262088 0.991316
140363659296355558e-8 -0.251768 -0.183267 -0.132767 0.128701 0.0441006 -0.0226557 0.990443
140363659301355545e-8 -0.228253 -0.190394 -0.129442 0.130835 0.0596917 -0.0183994 0.989434
140363659306355558e-8 -0.201953 -0.195861 -0.11662 0.133714 0.0744579 -0.0150209 0.988105
